seq_page_links;heading;content;house
http://parlament.ba/olaw/OLawDetails?lawId=54118;Broj i datum Prijedloga zakona;01-02-1-2063/16, od 28.7.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=54118;Predlagač;Mirsad Mešić;DP
http://parlament.ba/olaw/OLawDetails?lawId=54118;Postupak u PDPSBiH;Hitni;DP
http://parlament.ba/olaw/OLawDetails?lawId=54118;Status i faza postupka;Odbijen - PZ odbijen - nakon usvajanja zahtjeva za hitni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=53951;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o plaćama i naknadama u institucijama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=53951;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53951;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1950/16, od 18.7.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53951;Predlagač u PDPSBiH;Damir Arnaut;PS
http://parlament.ba/olaw/OLawDetails?lawId=53951;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=53951;Red. br. i datum sjednice - tačka dnevnog reda;37.,   9.11.2016. Ad. 4.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53951;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=53951;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=53951;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o plaćama i naknadama u institucijama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=53951;Broj i datum Prijedloga zakona;01-02-1-1950/16, od 18.7.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53951;Predlagač;Damir Arnaut;DP
http://parlament.ba/olaw/OLawDetails?lawId=53951;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=53951;Nadležna komisija;Komisija za finansije i budžet;DP
http://parlament.ba/olaw/OLawDetails?lawId=53772;Naziv dokumenta;Prijedlog zakona o izmjenama i dopuni Zakona o uplatama na jedinstveni račun i raspodjeli prihoda;PS
http://parlament.ba/olaw/OLawDetails?lawId=53772;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53772;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-1855/16, od 7.7.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53772;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-1855/16, od 7.7.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53772;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53772;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53772;Status u DNPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=53772;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=53772;Status u PDPSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53772;Red. br. i datum sjednice - tačka dnevnog reda;36.,   19.10.2016. Ad. 8.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53772;Konačni status u PSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53772;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=53772;Naziv dokumenta;Prijedlog zakona o izmjenama i dopuni Zakona o uplatama na jedinstveni račun i raspodjeli prihoda;DP
http://parlament.ba/olaw/OLawDetails?lawId=53771;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o sistemu indirektnog oporezivanja u Bosni i Hercegovini;PS
http://parlament.ba/olaw/OLawDetails?lawId=53771;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53771;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-1854/16, od 7.7.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53771;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-1854/16, od 7.7.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53771;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53771;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53771;Status u DNPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=53771;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=53771;Status u PDPSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53771;Red. br. i datum sjednice - tačka dnevnog reda;36.,   19.10.2016. Ad. 7.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53771;Konačni status u PSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53771;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=53771;Naziv dokumenta;Prijedlog zakona o izmjeni Zakona o sistemu indirektnog oporezivanja u Bosni i Hercegovini;DP
http://parlament.ba/olaw/OLawDetails?lawId=53770;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o akcizama u Bosni i Hercegovini;PS
http://parlament.ba/olaw/OLawDetails?lawId=53770;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53770;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-1853/16, od 7.7.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53770;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-1853/16, od 7.7.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53770;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53770;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53770;Status u DNPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=53770;Red. br. i datum sjednice - tačka dnevnog reda;;DP
http://parlament.ba/olaw/OLawDetails?lawId=53770;Status u PDPSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53770;Red. br. i datum sjednice - tačka dnevnog reda;36.,   19.10.2016. Ad. 6.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53770;Konačni status u PSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53770;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=53770;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o akcizama u Bosni i Hercegovini;DP
http://parlament.ba/olaw/OLawDetails?lawId=53685;Naziv dokumenta;Prijedlog zakona o pružanju besplatne pravne pomoći;PS
http://parlament.ba/olaw/OLawDetails?lawId=53685;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53685;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-1789/16, od 28.6.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53685;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-1789/16, od 28.6.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53685;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53685;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53685;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=53685;Red. br. i datum sjednice - tačka dnevnog reda;23.,   27.10.2016. Ad. 4.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53685;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53685;Red. br. i datum sjednice - tačka dnevnog reda;35.,   30.8.2016. Ad. 4.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53685;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53685;Naziv objavljenog dokumenta;Zakon o pružanju besplatne pravne pomoći;DP
http://parlament.ba/olaw/OLawDetails?lawId=53685;Broj i datum objavljenog dokumenta;01,02-02-1-1789/16, od 27.10.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53359;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o sprečavanju pranja novca i finansiranja terorističkih aktivnosti;PS
http://parlament.ba/olaw/OLawDetails?lawId=53359;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53359;Utvrđen na sjednici predlagača;54. sjednica, održana 5.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53359;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-1567/16, od 27.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53359;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-1567/16, od 27.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53359;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53359;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53359;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53359;Red. br. i datum sjednice - tačka dnevnog reda;20.,   16.6.2016. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53359;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53359;Red. br. i datum sjednice - tačka dnevnog reda;31.,   15.6.2016. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53359;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53359;Naziv objavljenog dokumenta;Zakon o izmjenama i dopunama Zakona o sprečavanju pranja novca i finansiranja terorističkih aktivnosti;DP
http://parlament.ba/olaw/OLawDetails?lawId=53292;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o zaduživanju, dugu i garancijama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=53292;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53292;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-1510/16, od 20.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53292;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-1510/16, od 20.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53292;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53292;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53292;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=53292;Red. br. i datum sjednice - tačka dnevnog reda;24.,   22.11.2016. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53292;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53292;Red. br. i datum sjednice - tačka dnevnog reda;35.,   30.8.2016. Ad. 5.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53292;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53292;Naziv objavljenog dokumenta;Zakon o izmjenama i dopunama Zakona o zaduživanju, dugu i garancijama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=53292;Broj i datum objavljenog dokumenta;01,02-02-1-1510/16, od 22.11.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53162;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o Javnom radiotelevizijskom sistemu Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=53162;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53162;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1417/16, od 13.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53162;Predlagač u PDPSBiH;Amir Fazlić, Mirsad Đonlagić;PS
http://parlament.ba/olaw/OLawDetails?lawId=53162;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=53162;Red. br. i datum sjednice - tačka dnevnog reda;33.,   19.7.2016. Ad. 8.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53162;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=53162;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=53162;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Zakona o Javnom radiotelevizijskom sistemu Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=53162;Broj i datum Prijedloga zakona;01-02-1-1417/16, od 13.5.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53162;Predlagač;Amir Fazlić, Mirsad Đonlagić;DP
http://parlament.ba/olaw/OLawDetails?lawId=53162;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=53162;Nadležna komisija;Komisija za saobraćaj i komunikacije;DP
http://parlament.ba/olaw/OLawDetails?lawId=53143;Naziv dokumenta;Prijedlog zakona o dopunama Zakona o sukobu interesa u institucijama vlasti Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=53143;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53143;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-1403/16, od 25.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53143;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1403/16, od 12.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53143;Predlagač u DNPSBiH;Predstavnički dom;PS
http://parlament.ba/olaw/OLawDetails?lawId=53143;Predlagač u PDPSBiH;Šefik Džaferović, Borjana Krišto, Mladen Bosić;PS
http://parlament.ba/olaw/OLawDetails?lawId=53143;Status u DNPSBiH;Usvojen;PS
http://parlament.ba/olaw/OLawDetails?lawId=53143;Red. br. i datum sjednice - tačka dnevnog reda;19.,   27.5.2016. Ad. 4.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53143;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53143;Red. br. i datum sjednice - tačka dnevnog reda;30.,   24.5.2016. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53143;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53143;Naziv objavljenog dokumenta;Zakon o dopunama Zakona o sukobu interesa u institucijama vlasti Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=53143;Broj i datum objavljenog dokumenta;01,02-02-1-1403/16, od 27.5.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53095;Naziv dokumenta;Prijedlog zakona o obilježavanju malog oružja, lakog naoružanja i pripadajuće municije;PS
http://parlament.ba/olaw/OLawDetails?lawId=53095;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53095;Utvrđen na sjednici predlagača;47. sjednica, održana 10.3.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53095;Broj i datum Prijedloga zakona u DNPSBiH;01,02-02-1-1361/16, od 9.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53095;Broj i datum Prijedloga zakona u PDPSBiH;01,02-02-1-1361/16, od 9.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53095;Predlagač u DNPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53095;Predlagač u PDPSBiH;Vijeće ministara BiH;PS
http://parlament.ba/olaw/OLawDetails?lawId=53095;Status u DNPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53095;Red. br. i datum sjednice - tačka dnevnog reda;23.,   27.10.2016. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53095;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53095;Red. br. i datum sjednice - tačka dnevnog reda;36.,   19.10.2016. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53095;Konačni status u PSBiH;Donesen i objavljen;DP
http://parlament.ba/olaw/OLawDetails?lawId=53095;Naziv objavljenog dokumenta;Zakon o obilježavanju malog oružja, lakog naoružanja i pripadajuće municije;DP
http://parlament.ba/olaw/OLawDetails?lawId=53034;Naziv dokumenta;Prijedlog zakona o dopuni Zakona o Vijeću ministara Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=53034;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53034;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1304/16, od 4.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53034;Predlagač u PDPSBiH;Damir Bećirović;PS
http://parlament.ba/olaw/OLawDetails?lawId=53034;Status u PDPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=53034;Red. br. i datum sjednice - tačka dnevnog reda;31.,   15.6.2016. Ad. 10.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53034;Konačni status u PSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=53034;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=53034;Naziv dokumenta;Prijedlog zakona o dopuni Zakona o Vijeću ministara Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=53034;Broj i datum Prijedloga zakona;01-02-1-1304/16, od 4.5.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53034;Predlagač;Damir Bećirović;DP
http://parlament.ba/olaw/OLawDetails?lawId=53034;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=53034;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=53033;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Izbornog zakona Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=53033;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53033;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1305/16, od 4.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53033;Predlagač u PDPSBiH;Željko Komšić;PS
http://parlament.ba/olaw/OLawDetails?lawId=53033;Status u PDPSBiH;Povučen;PS
http://parlament.ba/olaw/OLawDetails?lawId=53033;Red. br. i datum sjednice - tačka dnevnog reda;;PS
http://parlament.ba/olaw/OLawDetails?lawId=53033;Konačni status u PSBiH;Povučen;PS
http://parlament.ba/olaw/OLawDetails?lawId=53033;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=53033;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Izbornog zakona Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=53033;Broj i datum Prijedloga zakona;01-02-1-1305/16, od 4.5.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53033;Predlagač;Željko Komšić;DP
http://parlament.ba/olaw/OLawDetails?lawId=53033;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=53033;Nadležna komisija;Ustavnopravna komisija;DP
http://parlament.ba/olaw/OLawDetails?lawId=53023;Naziv dokumenta;Prijedlog zakona o dopunama Zakona o javnim nabavkama;PS
http://parlament.ba/olaw/OLawDetails?lawId=53023;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=53023;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1303/16, od 4.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53023;Predlagač u PDPSBiH;Damir Bećirović;PS
http://parlament.ba/olaw/OLawDetails?lawId=53023;Status u PDPSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=53023;Red. br. i datum sjednice - tačka dnevnog reda;31.,   15.6.2016. Ad. 9.;PS
http://parlament.ba/olaw/OLawDetails?lawId=53023;Konačni status u PSBiH;Obustavljen zakonodavni postupak;PS
http://parlament.ba/olaw/OLawDetails?lawId=53023;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=53023;Naziv dokumenta;Prijedlog zakona o dopunama Zakona o javnim nabavkama;DP
http://parlament.ba/olaw/OLawDetails?lawId=53023;Broj i datum Prijedloga zakona;01-02-1-1303/16, od 4.5.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=53023;Predlagač;Damir Bećirović;DP
http://parlament.ba/olaw/OLawDetails?lawId=53023;Postupak u PDPSBiH;Redovni;DP
http://parlament.ba/olaw/OLawDetails?lawId=53023;Nadležna komisija;Komisija za finansije i budžet;DP
http://parlament.ba/olaw/OLawDetails?lawId=52972;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Izbornog zakona Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=52972;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=52972;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1266/16, od 28.4.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=52972;Predlagač u PDPSBiH;Mirsad Mešić, Damir Bećirović;PS
http://parlament.ba/olaw/OLawDetails?lawId=52972;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=52972;Red. br. i datum sjednice - tačka dnevnog reda;29.,   11.5.2016. Ad. 4.;PS
http://parlament.ba/olaw/OLawDetails?lawId=52972;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=52972;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=52972;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Izbornog zakona Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=52972;Broj i datum Prijedloga zakona;01-02-1-1266/16, od 28.4.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=52972;Predlagač;Mirsad Mešić, Damir Bećirović;DP
http://parlament.ba/olaw/OLawDetails?lawId=52972;Postupak u PDPSBiH;Hitni;DP
http://parlament.ba/olaw/OLawDetails?lawId=52972;Status i faza postupka;Odbijen - PZ odbijen - nakon usvajanja zahtjeva za hitni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=52970;Naziv dokumenta;Prijedlog zakona o izmjeni i dopuni Zakona o plaćama i naknadama u institucijama Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=52970;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=52970;Broj i datum Prijedloga zakona u DNPSBiH;02-02-1-1265/16, od 16.5.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=52970;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1265/16, od 28.4.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=52970;Predlagač u DNPSBiH;Predstavnički dom;PS
http://parlament.ba/olaw/OLawDetails?lawId=52970;Predlagač u PDPSBiH;Borislav Bojić, Salko Sokolović, Predrag Kožul;PS
http://parlament.ba/olaw/OLawDetails?lawId=52970;Status u DNPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=52970;Red. br. i datum sjednice - tačka dnevnog reda;23.,   27.10.2016. Ad. 5.;DP
http://parlament.ba/olaw/OLawDetails?lawId=52970;Status u PDPSBiH;Usvojen;DP
http://parlament.ba/olaw/OLawDetails?lawId=52970;Red. br. i datum sjednice - tačka dnevnog reda;29.,   11.5.2016. Ad. 3.;DP
http://parlament.ba/olaw/OLawDetails?lawId=52970;Konačni status u PSBiH;Odbijen;DP
http://parlament.ba/olaw/OLawDetails?lawId=52970;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=52970;Naziv dokumenta;Prijedlog zakona o izmjeni i dopuni Zakona o plaćama i naknadama u institucijama Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=52935;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Izbornog zakona Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=52935;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=52935;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1230/16, od 25.4.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=52935;Predlagač u PDPSBiH;Amir Fazlić, Mirsad Đonlagić;PS
http://parlament.ba/olaw/OLawDetails?lawId=52935;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=52935;Red. br. i datum sjednice - tačka dnevnog reda;28.,   27.4.2016.,  11.5.2016. Ad. 6.;PS
http://parlament.ba/olaw/OLawDetails?lawId=52935;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=52935;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=52935;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Izbornog zakona Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=52935;Broj i datum Prijedloga zakona;01-02-1-1230/16, od 25.4.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=52935;Predlagač;Amir Fazlić, Mirsad Đonlagić;DP
http://parlament.ba/olaw/OLawDetails?lawId=52935;Postupak u PDPSBiH;Hitni;DP
http://parlament.ba/olaw/OLawDetails?lawId=52935;Status i faza postupka;Odbijen - PZ odbijen - nakon usvajanja zahtjeva za hitni postupak;DP
http://parlament.ba/olaw/OLawDetails?lawId=52899;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Izbornog zakona Bosne i Hercegovine;PS
http://parlament.ba/olaw/OLawDetails?lawId=52899;Saziv;VII. (2014. - 2018.);PS
http://parlament.ba/olaw/OLawDetails?lawId=52899;Broj i datum Prijedloga zakona u PDPSBiH;01-02-1-1203/16, od 21.4.2016.;PS
http://parlament.ba/olaw/OLawDetails?lawId=52899;Predlagač u PDPSBiH;Borjana Krišto;PS
http://parlament.ba/olaw/OLawDetails?lawId=52899;Status u PDPSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=52899;Red. br. i datum sjednice - tačka dnevnog reda;28.,   27.4.2016.,  11.5.2016. Ad. 5.;PS
http://parlament.ba/olaw/OLawDetails?lawId=52899;Konačni status u PSBiH;Odbijen;PS
http://parlament.ba/olaw/OLawDetails?lawId=52899;Saziv;VII. (2014. - 2018.);DP
http://parlament.ba/olaw/OLawDetails?lawId=52899;Naziv dokumenta;Prijedlog zakona o izmjenama i dopunama Izbornog zakona Bosne i Hercegovine;DP
http://parlament.ba/olaw/OLawDetails?lawId=52899;Broj i datum Prijedloga zakona;01-02-1-1203/16, od 21.4.2016.;DP
http://parlament.ba/olaw/OLawDetails?lawId=52899;Predlagač;Borjana Krišto;DP
http://parlament.ba/olaw/OLawDetails?lawId=52899;Postupak u PDPSBiH;Hitni;DP
